Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Log_Volume,Daily_Range,MA_20,MA_50,Signal,Crossover,Year,Month,Day,DayOfWeek,Lag_Close
2011-04-07,498.0294041661484,498.0294041661484,487.88512667876495,489.5383911132813,2149016,0.0,0.0,14.580521086249478,10.144277487383476,461.8282989501953,461.1139263916016,1,1.0,2011,4,7,3,498.7843933105469
2011-04-08,488.5994948750287,495.5800607228359,483.63960209339353,488.2320861816406,1983768,0.0,0.0,14.500509128596674,11.94045862944239,464.2561981201172,461.08616943359374,1,0.0,2011,4,8,4,489.5383911132813
2011-04-11,481.7617801885998,487.8238490154767,479.781919303275,481.0473937988281,2256232,0.0,0.0,14.629207166408904,8.041929712201693,465.90642700195315,461.06208435058596,1,0.0,2011,4,11,0,488.2320861816406
2011-04-13,479.6594064453248,498.60086020659946,479.3736718379696,493.9879455566406,3757530,0.0,0.0,15.139272650741567,19.227188368629868,468.3618698120117,461.47520324707034,1,0.0,2011,4,13,2,481.0473937988281
2011-04-15,496.76387795375257,497.9885402957382,481.7005211810021,486.354248046875,7566770,0.0,0.0,15.839276982234717,16.288019114736073,469.92433776855466,461.8119848632812,1,0.0,2011,4,15,4,493.9879455566406
2011-04-18,489.0483843600262,494.9675843376726,465.3920154164971,467.2493896484375,7765454,0.0,0.0,15.865195609113524,29.57556892117549,470.8754913330078,461.5029620361328,1,0.0,2011,4,18,0,486.354248046875
2011-04-19,467.24945439473726,477.3733487954621,465.37164893553467,475.4546813964844,3120224,0.0,0.0,14.953415672570092,12.001699859927442,472.54817352294924,461.3478369140625,1,0.0,2011,4,19,1,467.2493896484375
2011-04-20,481.618790174618,499.66212474670937,481.5167350020798,497.49853515625,5338548,0.0,0.0,15.490464451166595,18.14538974462954,475.5669631958008,461.9185302734375,1,0.0,2011,4,20,2,475.4546813964844
2011-04-21,506.6019267930364,508.56140623302736,477.9652325684251,486.6399230957031,17333968,0.0,0.0,16.668178660282074,30.596173664602247,478.06934814453126,462.4161505126953,1,0.0,2011,4,21,3,497.49853515625
2011-04-25,488.6403269529849,491.49787272463976,478.7001598421999,488.9873046875,4191552,0.0,0.0,15.248581867618064,12.79771288243984,480.7942230224609,463.0101141357422,1,0.0,2011,4,25,0,486.6399230957031
2011-04-26,489.86503273825167,490.6814744594821,481.8434828608332,485.3746032714844,3155246,0.0,0.0,14.964577339324133,8.837991598648898,482.7455200195312,463.7506262207031,1,0.0,2011,4,26,1,488.9873046875
2011-04-27,487.8033618072051,487.8033618072051,480.08802955243766,481.9454040527344,1774478,0.0,0.0,14.389017416679135,7.715332254767418,483.9895706176758,464.4841973876953,1,0.0,2011,4,27,2,485.3746032714844
2011-04-28,481.7617626234758,483.1292922677074,471.7399225597076,472.9850158691406,2846194,0.0,0.0,14.861493572501884,11.389369707999776,484.78049926757814,465.04795349121093,1,0.0,2011,4,28,3,481.9454040527344
2011-04-29,478.4348438397509,478.4348438397509,469.55604021047225,475.8426513671875,1866696,0.0,0.0,14.439681116905238,8.87880362927865,485.3305862426758,465.4835266113281,1,0.0,2011,4,29,4,472.9850158691406
2011-05-02,477.61822838766864,480.6798836978461,470.4743659972549,472.90325927734375,1543070,0.0,0.0,14.249285144544613,10.205517700591201,485.4632568359375,465.97951538085937,1,0.0,2011,5,2,0,475.8426513671875
2011-05-03,474.3525101697565,474.3525101697565,461.6976669552449,464.7388916015625,2120156,0.0,0.0,14.567000700509913,12.654843214511573,484.53558044433595,466.3220104980469,1,0.0,2011,5,3,1,472.90325927734375
2011-05-04,467.8209444219114,467.8209444219114,455.2273451950299,464.1673889160156,2722934,0.0,0.0,14.817220900640175,12.593599226881508,483.6558609008789,466.54939025878906,1,0.0,2011,5,4,2,464.7388916015625
2011-05-05,467.4127602341998,467.4127602341998,452.3494045450415,455.1661376953125,1885596,0.0,0.0,14.449755039597278,15.0633556891583,481.65150146484376,466.7559466552734,1,0.0,2011,5,5,3,464.1673889160156
2011-05-06,457.2074450622479,470.8828463208062,457.1053898289751,469.0254211425781,2405348,0.0,0.0,14.693205565339046,13.777456491831117,479.79615325927733,466.8404541015625,1,0.0,2011,5,6,4,455.1661376953125
2011-05-09,469.4538231209794,470.2498335840541,459.0441948691664,463.5550537109375,1012232,0.0,0.0,13.827669339483192,11.205638714887698,478.03468627929686,466.8143231201172,1,0.0,2011,5,9,0,469.0254211425781
2011-05-10,462.5141989327335,473.5157303339127,460.47309478916446,465.3309326171875,1529158,0.0,0.0,14.240228469040307,13.042635544748236,476.8243133544922,466.9314837646484,1,0.0,2011,5,10,1,463.5550537109375
2011-05-11,464.96332647569926,470.1477088663524,459.69727005499664,465.4736022949219,1460670,0.0,0.0,14.194406477146918,10.450438811355752,475.68638916015624,467.16375854492185,1,0.0,2011,5,11,2,465.3309326171875
2011-05-12,462.8813292831551,462.8813292831551,452.4512734491556,453.8392333984375,2540458,0.0,0.0,14.747855331330292,10.430055833999461,474.3259811401367,467.1776312255859,1,0.0,2011,5,12,3,465.4736022949219
2011-05-13,453.9414374405068,466.31054510197856,453.9414374405068,460.1055603027344,2365488,0.0,0.0,14.676495323862861,12.369107661471787,472.6318618774414,467.3152014160156,1,0.0,2011,5,13,4,453.8392333984375
2011-05-16,457.6153541544648,468.3923894104217,457.20713349955446,461.7383728027344,2227368,0.0,0.0,14.61633162627223,11.185255910867227,471.40106811523435,467.36908203125,1,0.0,2011,5,16,0,460.1055603027344
2011-05-17,458.0442348479477,469.1273913062781,458.0442348479477,466.0657348632813,1391414,0.0,0.0,14.145831772922408,11.08315645833045,471.3418853759766,467.2996856689453,1,0.0,2011,5,17,1,461.7383728027344
2011-05-18,466.2903165843565,474.1485688008142,466.2903165843565,471.51556396484375,2225180,0.0,0.0,14.61534881858849,7.858252216457686,471.14492950439455,467.4588958740234,1,0.0,2011,5,18,2,466.0657348632813
2011-05-19,475.57717325454433,477.6182770024179,471.9031865083719,475.5159301757813,2050922,0.0,0.0,14.533800493687659,5.715090494046024,470.0457992553711,467.92100219726564,1,0.0,2011,5,19,3,471.51556396484375
2011-05-20,479.149239300667,483.088580606082,474.8629202270508,479.6595153808594,2050600,0.0,0.0,14.533643478880157,8.22566037903124,469.69677886962893,468.3888256835937,1,0.0,2011,5,20,4,475.5159301757813
2011-05-23,475.16891713576,477.8223518104872,469.4538270671168,476.20989990234375,2017284,0.0,0.0,14.517263105913441,8.368524743370415,469.0579086303711,468.7141766357422,1,0.0,2011,5,23,0,479.6595153808594
2011-05-24,474.61790089413313,478.7613517867217,465.0247125426917,469.4130859375,1681994,0.0,0.0,14.335491146859006,13.736639244030016,468.25983276367185,469.05177490234377,0,-1.0,2011,5,24,1,476.20989990234375
2011-05-25,469.0865445714453,469.413141167257,457.2073284155487,460.718017578125,1867470,0.0,0.0,14.440095667086743,12.205812751708265,467.1984634399414,469.4726531982422,0,0.0,2011,5,25,2,469.4130859375
2011-05-26,464.9634974028554,466.5963806246389,457.2073020993837,463.63677978515625,2060218,0.0,0.0,14.538322845794795,9.38907852525523,466.7310516357422,469.78453247070314,0,0.0,2011,5,26,3,460.718017578125
2011-05-27,468.8618560183727,469.4129439395721,463.8611529649139,467.2289733886719,1286704,0.0,0.0,14.067595245075223,5.551790974658161,466.3003677368164,470.23153015136717,0,0.0,2011,5,27,4,463.63677978515625
2011-05-30,469.8620576533888,473.5156132342007,466.3105572545172,470.2498474121094,1140868,0.0,0.0,13.94730081068406,7.205055979683493,466.1676971435547,470.53442932128905,0,0.0,2011,5,30,0,467.2289733886719
2011-05-31,471.4949960298008,480.7615877074283,469.4947042621346,472.3726806640625,2644154,0.0,0.0,14.787862101533468,11.266883445293729,466.5493865966797,471.0173565673828,0,0.0,2011,5,31,1,470.2498474121094
2011-06-01,472.3115410550992,480.4759583594224,472.3115410550992,479.8228149414063,982386,0.0,0.0,13.797740603388437,8.164417304323194,467.33215789794923,471.7737921142578,0,0.0,2011,6,1,2,472.3726806640625
2011-06-02,473.08708506442326,478.4347674648095,472.1685882838808,476.6998291015625,1697654,0.0,0.0,14.34475844499752,6.266179180928702,468.4088424682617,472.56533386230467,0,0.0,2011,6,2,3,479.8228149414063
2011-06-03,475.9853434566613,479.6593298126733,469.4538121570845,470.3110656738281,1367808,0.0,0.0,14.128720747533828,10.205517655588835,468.4731246948242,473.23971069335937,0,0.0,2011,6,3,4,476.6998291015625
2011-06-06,465.37178266063694,476.80196679616137,465.37178266063694,475.31195068359375,1357074,0.0,0.0,14.120842206265415,11.430184135524428,469.060969543457,474.0561535644531,0,0.0,2011,6,6,0,470.3110656738281
2011-06-07,474.7607761489545,482.9864349883704,472.719672210223,481.414794921875,1837442,0.0,0.0,14.423885489179822,10.266762778147381,469.8651626586914,474.7574761962891,0,0.0,2011,6,7,1,475.31195068359375
2011-06-08,481.6614545599324,487.0456623967545,478.2089689439864,485.5660400390625,2127670,4.0,0.0,14.570538512227888,8.836693452768088,470.8697845458984,475.32750915527345,0,0.0,2011,6,8,2,481.414794921875
2011-06-09,482.93549203540977,490.6624799767717,482.93549203540977,487.6004333496094,2693966,0.0,0.0,14.806525386434215,7.7269879413619265,472.557844543457,475.9361889648437,0,0.0,2011,6,9,3,485.5660400390625
2011-06-10,487.6827778443159,492.1833065915303,487.0867846558902,488.77191162109375,3774550,0.0,0.0,15.143791993193942,5.096521935640112,473.991162109375,476.41480895996096,0,0.0,2011,6,10,4,487.6004333496094
2011-06-13,488.77176038786735,489.3060920229189,481.9285023883852,483.0587768554688,3229400,0.0,0.0,14.987807229084654,7.377589634533706,475.0571823120117,476.6709875488281,0,0.0,2011,6,13,0,488.77191162109375
2011-06-14,484.168358634272,491.1144172772565,484.168358634272,489.5320434570313,2125782,0.0,0.0,14.569650763060274,6.946058642984497,476.2304977416992,476.79578002929685,0,0.0,2011,6,14,1,483.0587768554688
2011-06-15,487.45650915911307,495.2656775183232,485.5042170693106,486.73724365234375,2812382,0.0,0.0,14.849542724629508,9.761460449012588,476.99158172607423,476.8952893066406,1,1.0,2011,6,15,2,489.5320434570313
2011-06-16,486.2235274496748,487.41546329100674,471.9409682114024,473.1329040527344,2337520,0.0,0.0,14.664601524061842,15.474495079604367,476.8724304199219,476.452880859375,1,0.0,2011,6,16,3,486.73724365234375
2011-06-17,474.71527995284464,475.5372977536288,453.7538260328489,455.89105224609375,3788146,0.0,0.0,15.147387539293327,21.783471720779914,475.6840072631836,475.44805419921875,1,0.0,2011,6,17,4,473.1329040527344
2011-06-20,458.2748754638569,459.91891089153,434.84737061951625,439.4917907714844,5310408,0.0,0.0,15.485179414733997,25.07154027201375,473.8481018066406,474.2622021484375,0,-1.0,2011,6,20,0,455.89105224609375
2011-06-21,441.8345914728248,456.5075899301505,436.9846661208862,454.8841247558594,3425946,0.0,0.0,15.046888487810756,19.52292380926434,473.1216537475586,473.5691168212891,0,0.0,2011,6,21,1,439.4917907714844
2011-06-22,458.6858822726191,459.0558002765897,443.88956348963137,445.3280944824219,3570834,0.0,0.0,15.08831001996441,15.166236786958336,472.35215759277344,472.7110369873047,0,0.0,2011,6,22,2,454.8841247558594
2011-06-23,444.629424620491,452.5207750151781,439.82059064111866,450.8767395019531,2428236,0.0,0.0,14.702676037600499,12.70018437405946,471.71415557861326,472.10762390136716,0,0.0,2011,6,23,3,445.3280944824219
2011-06-24,452.1097805599045,468.8583928851918,451.6987716684864,467.6253662109375,4151588,0.0,0.0,15.239001710488877,17.159621216705375,471.7339752197266,471.58037231445314,1,1.0,2011,6,24,4,450.8767395019531
2011-06-27,461.1520448581354,474.592017540552,461.1520448581354,472.9068908691406,3125218,0.0,0.0,14.95501491869715,13.439972682416567,471.8668273925781,471.3114251708984,1,0.0,2011,6,27,0,467.6253662109375
2011-06-28,476.77028292386535,477.5923006530445,466.7622271055062,474.3042297363281,2133332,0.0,0.0,14.573196103411778,10.83007354753829,471.9634048461914,471.45252197265626,1,0.0,2011,6,28,1,472.9068908691406
2011-06-29,474.5920816656458,484.53852976657015,474.5920816656458,480.8188781738281,2958704,0.0,0.0,14.900262230569195,9.946448100924329,472.0132080078125,471.55980590820315,1,0.0,2011,6,29,2,474.3042297363281
2011-06-30,480.7983983488608,489.9227790304594,479.6475529601897,486.7168884277344,5172916,0.0,0.0,15.458947304008682,10.275226070269696,472.5140609741211,471.3441729736328,1,0.0,2011,6,30,3,480.8188781738281
2011-07-01,492.3885830616308,492.3885830616308,484.8671013317149,489.8814392089844,1920840,0.0,0.0,14.468273668934176,7.521481729915934,473.4925796508789,471.40900329589846,1,0.0,2011,7,1,4,486.7168884277344
2011-07-04,490.3336371106943,493.21069952458777,484.990521199178,487.333251953125,1603734,0.0,0.0,14.28784584178952,8.22017832540979,474.0936447143555,471.37592224121096,1,0.0,2011,7,4,0,489.8814392089844
2011-07-05,489.0184787060596,489.5116693872752,482.2779217548255,484.7644958496094,2061136,0.0,0.0,14.538768330249514,7.233747632449706,474.26112976074216,471.36372009277346,1,0.0,2011,7,5,1,487.333251953125
2011-07-06,484.2711860175832,490.2924758102287,481.5790579340108,486.1412963867188,1490178,0.0,0.0,14.214406804934292,8.713417876217932,474.289892578125,471.4476379394531,1,0.0,2011,7,6,2,484.7644958496094
2011-07-07,486.2645489527976,493.2106083886668,486.2645489527976,491.5254821777344,2602634,0.0,0.0,14.77203495132474,6.946059435869188,474.48614501953125,471.818447265625,1,0.0,2011,7,7,3,486.1412963867188
2011-07-08,491.5667128595625,495.2657934747265,480.57222325338086,481.55865478515625,3412060,0.0,0.0,15.04282706551127,14.693570221345624,474.1254821777344,471.9327673339844,1,0.0,2011,7,8,4,491.5254821777344
2011-07-11,480.8804528880792,484.0863426427953,471.2628337959198,475.39349365234375,1822504,0.0,0.0,14.415722486345413,12.823508846875484,473.7422180175781,471.9825720214844,1,0.0,2011,7,11,0,481.55865478515625
2011-07-12,466.7826565617406,472.1669117771194,457.0828592803996,470.7489013671875,4079404,0.0,0.0,15.221461702412297,15.084052496719835,472.8030609130859,472.1027722167969,1,0.0,2011,7,12,1,475.39349365234375
2011-07-13,472.660274844901,480.0584356685603,464.8511050865939,472.2698364257813,3952600,0.0,0.0,15.189884401186466,15.207330581966403,472.07969055175784,472.2648211669922,0,-1.0,2011,7,13,2,470.7489013671875
2011-07-14,472.6602940138072,476.1949609607296,459.9601073837336,461.8507385253906,6937844,0.0,0.0,15.752501765530075,16.234853576995988,471.5155822753906,472.39851318359376,0,0.0,2011,7,14,3,472.2698364257813
2011-07-15,480.0583990400111,484.1273972169562,469.0022495071754,471.0367736816406,7279700,0.0,0.0,15.800600347900843,15.125147709780776,472.27286834716796,472.438740234375,0,0.0,2011,7,15,4,461.8507385253906
2011-07-18,471.83830613004415,473.4823420399049,461.2753954779864,462.4056701660156,3125208,0.0,0.0,14.955011718916271,12.206946561918471,473.4185623168945,472.4157525634766,1,1.0,2011,7,18,0,471.0367736816406
2011-07-19,460.9874749671416,471.8997790291471,460.4326231035764,468.5706176757813,2195292,0.0,0.0,14.601826080776675,11.467155925570694,474.10288696289064,472.4805462646484,1,0.0,2011,7,19,1,462.4056701660156
2011-07-20,472.6602789362544,473.40011509382,462.3850554811184,465.4470520019531,2807746,0.0,0.0,14.847892940353516,11.015059612701577,475.1088348388672,472.4800152587891,1,0.0,2011,7,20,2,468.5706176757813
2011-07-21,465.2622503651072,465.4677548926536,460.3507122255492,461.3782348632813,1850624,0.0,0.0,14.431033977837993,5.117042667104386,475.63390960693357,472.63079528808595,1,0.0,2011,7,21,3,465.4470520019531
2011-07-22,463.10439605111054,469.0845971383641,463.0016437999344,465.8376159667969,2090442,0.0,0.0,14.552886563202769,6.082953338429661,475.5445220947266,472.7454364013672,1,0.0,2011,7,22,4,461.3782348632813
2011-07-25,466.4952315850154,470.1943127165265,461.6247847962589,468.5091857910156,4740714,0.0,0.0,15.37169852617732,8.569527920267603,475.3246368408203,472.8808526611328,1,0.0,2011,7,25,0,465.8376159667969
2011-07-26,468.4679207655308,473.4616382989989,463.3097394809604,470.4613037109375,3968722,0.0,0.0,15.193954938450391,10.15189881803849,475.13249053955076,472.96876403808596,1,0.0,2011,7,26,1,468.5091857910156
2011-07-27,472.2286775527841,474.5714584949537,467.7898113294931,471.4888916015625,2024290,0.0,0.0,14.52073007375846,6.781647165460583,474.6659912109375,472.9682305908203,1,0.0,2011,7,27,2,470.4613037109375
2011-07-28,469.7786967077815,471.7979309911802,461.660611280825,465.472412109375,4093814,1.5,0.0,15.224987856102242,10.1373197103552,473.60376739501953,472.76736022949217,1,0.0,2011,7,28,3,471.4888916015625
2011-07-29,466.89410360129966,470.6028828885121,462.21693089424497,468.5424499511719,1719138,0.0,0.0,14.357334142061593,8.385951994267145,472.5368179321289,472.5450189208984,0,-1.0,2011,7,29,4,465.472412109375
2011-08-01,470.76765674508187,473.8583056860245,463.6385397332285,467.82122802734375,1982346,0.0,0.0,14.499792054229243,10.219765952795967,471.5612167358398,472.37724548339844,0,0.0,2011,8,1,0,468.5424499511719
2011-08-02,465.8638971646845,467.3062002518817,462.4641827448627,465.92572021484375,2025292,0.0,0.0,14.521224939414017,4.842017507019023,470.61927795410156,472.3074981689453,0,0.0,2011,8,2,1,467.82122802734375
2011-08-03,461.5369481068959,463.8858213820972,451.379004322229,457.560302734375,3064246,0.0,0.0,14.935312420170543,12.50681705986824,469.1902282714844,472.2443438720703,0,0.0,2011,8,3,2,465.92572021484375
2011-08-04,457.4368046382662,461.33100334814753,449.62773246109856,451.5851440429688,3049294,0.0,0.0,14.930420974323901,11.703270887048973,467.1932113647461,472.00331115722656,0,0.0,2011,8,4,3,457.560302734375
2011-08-05,442.230757174728,442.58102073378114,423.6250366055186,435.9670104980469,5269388,0.0,0.0,15.47742497451713,18.95598412826257,464.91362915039065,471.37807189941407,0,0.0,2011,8,5,4,451.5851440429688
2011-08-08,416.70188941913386,425.829590644542,410.6854112029996,414.2911682128906,6549306,0.0,0.0,15.694869800487341,15.144179441542406,461.85851287841797,470.2588983154297,0,0.0,2011,8,8,0,435.9670104980469
2011-08-09,397.6635380665988,405.9876917694346,390.5344454715098,397.58111572265625,8159270,0.0,0.0,15.914665384714098,15.453246297924807,458.2001235961914,468.76306701660155,0,0.0,2011,8,9,1,414.2911682128906
2011-08-10,411.6744933455521,417.03161888458334,401.2899065010763,405.5137939453125,5949080,0.0,0.0,15.598747311811087,15.741712383507036,454.862321472168,467.2768865966797,0,0.0,2011,8,10,2,397.58111572265625
2011-08-11,403.8448393771251,405.2459437785285,396.8393676736444,403.1648864746094,2900464,0.0,0.0,14.880381626930431,8.406576104884095,451.9280288696289,465.80618774414063,0,0.0,2011,8,11,3,405.5137939453125
2011-08-12,408.1923421317292,408.7486740858144,386.3311548780502,390.3078002929688,4169084,0.0,0.0,15.243207145237484,22.4175192077642,447.89158020019534,464.20612243652346,0,0.0,2011,8,12,4,403.1648864746094
2011-08-16,398.4876973032315,403.1648696255564,393.9753445112749,401.20745849609375,2983568,0.0,0.0,14.908630792876442,9.18952511428148,444.83166961669923,462.7240325927734,0,0.0,2011,8,16,1,390.3078002929688
2011-08-17,401.5783704907754,415.96020213191184,399.7239808887143,412.0453796386719,4557892,0.0,0.0,15.332371013303796,16.23622124319752,442.0054077148437,461.3366442871094,0,0.0,2011,8,17,2,401.20745849609375
2011-08-18,414.5180206202653,415.9191003059194,394.7790576757665,396.5716247558594,3619896,0.0,0.0,15.101956130358484,21.14004263015289,438.56163635253904,459.5567559814453,0,0.0,2011,8,18,3,412.0453796386719
2011-08-19,388.5976421881933,390.2253891980204,372.93835225908265,382.8078308105469,5443614,0.0,0.0,15.509953920193933,17.287036938937774,434.6331161499023,457.4609039306641,0,0.0,2011,8,19,4,396.5716247558594
2011-08-22,382.8283926469007,383.2404791836573,371.702056154472,378.3160400390625,3528922,0.0,0.0,15.076503283207122,11.53842302918531,430.2570373535156,455.2517864990234,0,0.0,2011,8,22,0,382.8078308105469
2011-08-23,379.4699209231162,407.1415451072573,379.2638776310579,404.5041809082031,4874670,0.0,0.0,15.399563172957235,27.877667476199406,427.056787109375,453.6806945800781,0,0.0,2011,8,23,1,378.3160400390625
2011-08-24,403.0206733929195,403.0206733929195,393.542682096358,396.6745300292969,3194790,0.0,0.0,14.977032228943651,9.47799129656147,423.367448425293,451.82354431152345,0,0.0,2011,8,24,2,404.5041809082031
2011-08-25,399.6003295332836,400.9602101076117,386.5371809670502,391.6470642089844,4445488,0.0,0.0,15.307400432127942,14.423029140561539,419.37535705566404,449.92174072265624,0,0.0,2011,8,25,3,396.6745300292969
2011-08-26,391.93561196922025,399.5180165682019,387.3614601073851,390.8435974121094,3584910,0.0,0.0,15.092244206045214,12.15655646081683,415.64391632080077,448.27595458984376,0,0.0,2011,8,26,4,391.6470642089844
2011-08-29,397.292734331042,421.9767350452789,397.292734331042,420.1635437011719,5590444,0.0,0.0,15.536569448402929,24.684000714236845,413.22497100830077,447.5614044189453,0,0.0,2011,8,29,0,390.8435974121094
2011-08-30,424.4491981289891,432.8145762329473,422.0385015789645,429.55908203125,5966682,0.0,0.0,15.601701719569295,10.77607465398279,411.3118637084961,447.3627502441406,0,0.0,2011,8,30,1,420.1635437011719
2011-09-02,442.1689126342717,442.89006416932295,417.0316305553429,421.1936950683594,4413506,0.0,0.0,15.30018016948399,25.858433613980083,409.07526245117185,446.68894165039063,0,0.0,2011,9,2,4,429.55908203125
2011-09-05,418.5975277404847,425.7678188811748,411.447835897693,423.5013427734375,3789658,0.0,0.0,15.147786599395966,14.319982983481793,407.372314453125,446.2524066162109,0,0.0,2011,9,5,0,421.1936950683594
2011-09-06,419.5041185594452,429.3941960107484,414.1469932733226,426.0563049316406,4763292,0.0,0.0,15.37644979374233,15.247202737425766,406.0958724975586,445.75599792480466,0,0.0,2011,9,6,1,423.5013427734375
2011-09-07,426.1386336084748,432.690818927221,422.388656571811,424.8611755371094,4432156,0.0,0.0,15.304396930969562,10.302162355410019,405.5405807495117,444.9007141113281,0,0.0,2011,9,7,2,426.0563049316406
2011-09-08,425.6854680133498,434.7307489789546,424.0371215738015,426.9423522949219,4892662,0.0,0.0,15.403247293997852,10.693627405153052,406.17313995361326,443.98142333984373,0,0.0,2011,9,8,3,424.8611755371094
2011-09-09,428.569977598917,433.3501711345066,416.4752483879613,418.7005004882813,5062650,0.0,0.0,15.437400817112605,16.87492274654528,407.2291091918945,442.8693487548828,0,0.0,2011,9,9,4,426.9423522949219
2011-09-12,412.0864964192234,413.673019369732,403.2884597813785,406.1936645507813,3297170,0.0,0.0,15.008575386041029,10.384559588353511,407.26310272216796,441.37684448242186,0,0.0,2011,9,12,0,418.7005004882813
2011-09-13,411.1800543004237,421.9767295597484,407.4506751486341,409.5111083984375,3798204,0.0,0.0,15.150039144674453,14.526054411114274,407.5804138183594,439.8327288818359,0,0.0,2011,9,13,1,406.1936645507813
2011-09-14,412.4986712482017,424.0370956187808,409.5110435093911,418.30908203125,4745632,0.0,0.0,15.372735384711417,14.526052109389752,408.98047790527346,438.4012817382812,0,0.0,2011,9,14,2,409.5111083984375
2011-09-15,423.6250383172472,430.9602001527173,416.2074792805639,429.2912292480469,3852238,0.0,0.0,15.164165095665949,14.752720872153361,410.3846664428711,437.24044128417967,0,0.0,2011,9,15,3,418.30908203125
2011-09-16,431.8667568242976,441.9216799255713,420.8640395733246,423.5220031738281,4656504,0.0,0.0,15.353775724711124,21.05764035224672,410.95849761962893,436.0155914306641,0,0.0,2011,9,16,4,429.2912292480469
2011-09-19,420.94642290694014,425.4793750870443,417.23764385049134,419.5247192382813,2240234,0.0,0.0,14.622091329042764,8.241731236552937,412.10615234375,434.6832598876953,0,0.0,2011,9,19,0,423.5220031738281
2011-09-20,421.1937155370549,438.46015461894143,421.1937155370549,435.9670104980469,3487986,0.0,0.0,15.064835336939842,17.266439081886517,414.764111328125,433.57209045410156,0,0.0,2011,9,20,1,419.5247192382813
2011-09-21,440.0878879250696,440.0878879250696,427.2926284917231,430.0123901367188,2740760,0.0,0.0,14.823746177028687,12.795259433346473,417.3489288330078,432.5411651611328,0,0.0,2011,9,21,2,435.9670104980469
2011-09-22,421.5645347327717,426.0974867191456,406.3997549359833,409.7788696289063,3141570,0.0,0.0,14.960233551238218,19.697731783162283,417.61266326904297,431.22887268066404,0,0.0,2011,9,22,3,430.0123901367188
2011-09-23,407.1415613178984,418.2678995320514,404.7720633648843,408.08935546875,4564232,0.0,0.0,15.333761040370037,13.495836167167113,418.18340454101565,429.97568176269533,0,0.0,2011,9,23,4,409.7788696289063
2011-09-26,410.43822464133007,415.3832634924304,399.3118872263543,410.8297119140625,3388478,0.0,0.0,15.035891706106609,16.071376266076072,419.14253692626954,428.74687927246094,0,0.0,2011,9,26,0,408.08935546875
2011-09-27,417.7734106834746,430.6305182688411,414.5591400750758,428.7967529296875,3964578,0.0,0.0,15.192910228346854,16.071378193765327,421.0401947021484,428.0857995605469,0,0.0,2011,9,27,1,410.8297119140625
2011-09-28,432.07277288958096,438.7485552677477,427.33377728802617,431.8255310058594,4425190,0.0,0.0,15.302823999334443,11.41477797972152,421.6232940673828,427.30157470703125,0,0.0,2011,9,28,2,428.7967529296875
2011-09-29,429.9092557709837,440.10839699344416,426.7979824685789,437.4092102050781,5380350,0.0,0.0,15.498264171645513,13.31041452486528,422.0158004760742,426.8016455078125,0,0.0,2011,9,29,3,431.8255310058594
2011-09-30,432.6496161418378,438.4600255932231,425.72654298474464,427.4573364257813,2691018,0.0,0.0,14.805430490256395,12.733482608478482,422.3289825439453,425.9793798828125,0,0.0,2011,9,30,4,437.4092102050781
2011-10-03,420.32844377382935,432.6498464510474,418.3916312084377,429.9300842285156,3949264,0.0,0.0,15.18904004361366,14.258215242609708,422.6504196166992,425.26904052734375,0,0.0,2011,10,3,0,427.4573364257813
2011-10-04,427.91065801898833,436.3996303811833,424.0782332115089,431.0218811035156,4718224,0.0,0.0,15.366943227511666,12.321397169674356,422.898698425293,424.66191345214844,0,0.0,2011,10,4,1,429.9300842285156
2011-10-05,434.5453176290322,438.04805371233874,428.9821485555453,430.0329895019531,3415262,0.0,0.0,15.043765061198824,9.065905156793463,423.1572891235352,423.94582092285157,0,0.0,2011,10,5,2,431.0218811035156
2011-10-07,443.0342518048108,444.1469157019696,427.5398071672168,432.0933837890625,5085808,0.0,0.0,15.441964670189034,16.607108534752797,423.4148406982422,423.2175048828125,1,1.0,2011,10,7,4,430.0329895019531
2011-10-10,431.86670980651047,442.5809602406415,431.86670980651047,438.74853515625,3854814,0.0,0.0,15.164833574204163,10.714250434131031,424.4172424316406,422.58324951171875,1,0.0,2011,10,10,0,432.0933837890625
2011-10-11,442.99308576071496,444.2293455349309,426.30357880879967,428.9203186035156,4476374,0.0,0.0,15.314324125065449,17.925766726131258,425.55357513427737,421.7318780517578,1,0.0,2011,10,11,1,438.74853515625
2011-10-12,439.2843887457071,448.9272268520543,437.6360420712392,444.6621398925781,5871662,0.0,0.0,15.585648456621387,11.291184780815058,427.3111267089844,421.3156726074219,1,0.0,2011,10,12,2,428.9203186035156
2011-10-13,451.8529112638475,455.3350225607458,445.09468164570586,450.3075866699219,5408918,0.0,0.0,15.50355981569984,10.240340915039951,428.91105194091796,420.9509753417969,1,0.0,2011,10,13,3,444.6621398925781
2011-10-14,448.9271955040516,470.0878343992042,448.72115218413086,467.4092712402344,6710132,0.0,0.0,15.719129329913873,21.366682215073354,430.8169540405273,420.9427362060547,1,0.0,2011,10,14,4,450.3075866699219
2011-10-17,474.5177209262895,475.5479374285177,457.9518596918768,461.6400146484375,4358690,0.0,0.0,15.287682340889562,17.596077736640893,432.7228546142578,420.8570220947266,1,0.0,2011,10,17,0,467.4092712402344
